employee_id_1,employee_id_2,compatibility_score,collaboration_count,last_collaboration_date
E00179,E00214,7.7,2,2026-02-27
E00016,E00566,6.2,1,2025-07-26
E00183,E00308,6.8,1,2025-07-26
E00183,E00505,5.9,1,2025-07-26
E00247,E00566,5.9,1,2025-07-26
E00249,E00605,8.8,1,2025-07-26
E00254,E00493,5.5,1,2025-07-26
E00254,E00505,6.5,1,2025-07-26
E00327,E00566,5.9,1,2025-07-26
E00499,E00605,7.6,1,2025-07-26
E00111,E00293,6.5,1,2026-02-24
E00231,E00360,7.6,1,2026-02-24
E00101,E00234,6.6,2,2025-04-20
E00101,E00354,6.5,1,2025-04-20
E00127,E00200,6.5,2,2025-12-22
E00218,E00354,5.5,1,2025-04-20
E00168,E00405,7.7,1,2024-01-28
E00168,E00450,9.1,1,2024-01-28
E00268,E00340,8.4,1,2024-01-28
E00268,E00450,8.2,1,2024-01-28
E00340,E00395,7.7,1,2024-01-28
E00340,E00470,7.7,1,2024-01-28
E00340,E00495,7.7,1,2024-01-28
E00450,E00486,7.0,1,2024-01-28
E00486,E00537,6.6,1,2024-01-28
E00012,E00127,7.4,1,2024-06-12
E00125,E00399,7.6,1,2024-06-12
E00125,E00549,8.1,1,2024-06-12
E00009,E00321,7.0,1,2024-03-01
E00026,E00097,6.6,1,2024-03-01
E00026,E00286,8.1,1,2024-03-01
E00056,E00101,5.9,1,2024-03-01
E00080,E00230,5.8,1,2024-03-01
E00080,E00286,6.9,1,2024-03-01
E00095,E00167,6.3,2,2024-03-01
E00095,E00374,6.6,1,2024-03-01
E00097,E00215,6.6,1,2024-03-01
E00101,E00321,7.2,1,2024-03-01
E00122,E00230,5.5,1,2024-03-01
E00122,E00273,5.6,1,2024-03-01
E00140,E00230,7.0,1,2024-03-01
E00215,E00374,7.2,1,2024-03-01
E00273,E00390,6.2,1,2024-03-01
E00321,E00374,7.4,1,2024-03-01
E00009,E00095,6.6,1,2023-12-15
E00009,E00240,8.2,1,2023-12-15
E00009,E00272,7.0,1,2023-12-15
E00013,E00201,7.5,1,2023-12-15
E00125,E00287,6.2,2,2025-11-20
E00178,E00201,5.7,1,2023-12-15
E00178,E00240,6.2,1,2023-12-15
E00221,E00240,8.2,1,2023-12-15
E00240,E00272,6.9,1,2023-12-15
E00019,E00057,5.5,1,2025-04-15
E00019,E00270,7.1,2,2025-06-12
E00045,E00230,6.8,1,2025-04-15
E00045,E00265,7.8,1,2025-04-15
E00049,E00237,6.7,1,2025-04-15
E00057,E00116,7.1,1,2025-04-15
E00057,E00265,6.4,1,2025-04-15
E00061,E00223,5.5,1,2025-04-15
E00061,E00237,6.9,2,2026-03-24
E00065,E00250,6.0,1,2025-04-15
E00108,E00223,6.0,1,2025-04-15
E00116,E00270,7.3,1,2025-04-15
E00155,E00192,8.5,1,2025-04-15
E00155,E00270,8.3,1,2025-04-15
E00025,E00187,8.3,1,2026-04-05
E00025,E00338,6.8,1,2026-04-05
E00070,E00264,7.7,1,2026-04-05
E00070,E00305,6.5,1,2026-04-05
E00122,E00369,6.4,1,2026-04-05
E00187,E00189,7.2,2,2026-04-21
E00187,E00207,7.4,1,2026-04-05
E00187,E00304,7.1,1,2026-04-05
E00187,E00313,8.0,1,2026-04-05
E00196,E00246,5.8,2,2026-04-05
E00283,E00366,5.5,1,2026-04-05
E00304,E00369,7.0,1,2026-04-05
E00014,E00125,7.0,1,2026-04-04
E00014,E00200,6.6,1,2026-04-04
E00048,E00321,6.1,1,2026-04-04
E00077,E00125,5.7,1,2026-04-04
E00077,E00212,6.2,2,2026-04-04
E00125,E00321,5.6,1,2026-04-04
E00169,E00234,6.0,1,2026-04-04
E00188,E00361,7.6,1,2026-04-04
E00200,E00321,6.2,2,2026-04-04
E00234,E00309,7.5,1,2026-04-04
E00309,E00361,6.7,1,2026-04-04
E00323,E00361,6.0,1,2026-04-04
E00035,E00186,6.1,1,2025-06-03
E00146,E00353,5.6,1,2025-06-03
E00147,E00319,6.1,1,2025-06-03
E00186,E00319,7.1,1,2025-06-03
E00235,E00343,6.8,2,2026-01-07
E00353,E00365,6.0,2,2026-03-08
E00042,E00167,5.5,1,2024-10-19
E00042,E00326,5.9,1,2024-10-19
E00110,E00299,6.4,1,2024-10-19
E00167,E00197,7.2,1,2024-10-19
E00326,E00469,6.1,1,2024-10-19
E00020,E00341,7.5,1,2026-03-21
E00036,E00144,6.7,1,2026-03-21
E00055,E00201,6.6,1,2026-03-21
E00075,E00338,7.5,1,2026-03-21
E00075,E00341,6.8,1,2026-03-21
E00144,E00261,7.1,1,2026-03-21
E00158,E00341,6.8,1,2026-03-21
E00201,E00280,6.3,1,2026-03-21
E00018,E00339,6.3,1,2025-02-08
E00040,E00261,5.5,1,2025-02-08
E00091,E00294,7.1,1,2025-02-08
E00133,E00261,5.5,1,2025-02-08
E00162,E00188,6.1,1,2025-02-08
E00162,E00264,6.1,1,2025-02-08
E00187,E00339,5.9,1,2025-02-08
E00188,E00339,5.5,1,2025-02-08
E00251,E00272,6.5,1,2025-02-08
E00261,E00272,6.8,1,2025-02-08
E00264,E00272,6.8,1,2025-02-08
E00264,E00324,6.7,2,2025-02-08
E00006,E00307,7.6,1,2025-08-12
E00173,E00224,7.2,1,2025-08-12
E00173,E00280,6.2,1,2025-08-12
E00173,E00302,5.6,1,2025-08-12
E00173,E00384,6.2,1,2025-08-12
E00190,E00301,6.8,1,2025-08-12
E00190,E00302,6.4,1,2025-08-12
E00190,E00378,6.2,2,2025-08-12
E00190,E00442,6.5,1,2025-08-12
E00224,E00442,6.6,1,2025-08-12
E00301,E00442,7.1,1,2025-08-12
E00011,E00202,5.5,1,2024-03-28
E00011,E00216,5.5,1,2024-03-28
E00031,E00316,5.6,1,2024-03-28
E00186,E00273,6.9,1,2024-03-28
E00202,E00266,6.6,1,2024-03-28
E00202,E00286,7.0,1,2024-03-28
E00216,E00223,7.0,1,2024-03-28
E00064,E00101,7.0,1,2024-04-07
E00071,E00092,5.8,1,2024-04-07
E00071,E00101,6.1,2,2026-03-28
E00071,E00347,6.2,1,2024-04-07
E00092,E00124,6.3,1,2024-04-07
E00112,E00197,5.5,1,2024-04-07
E00112,E00351,6.9,1,2024-04-07
E00117,E00351,7.1,1,2024-04-07
E00124,E00307,6.1,1,2024-04-07
E00347,E00351,7.5,1,2024-04-07
E00001,E00069,6.3,2,2024-12-08
E00001,E00074,7.9,1,2024-01-06
E00019,E00034,6.4,1,2024-01-06
E00050,E00149,7.6,2,2026-05-19
E00069,E00231,5.9,1,2024-01-06
E00128,E00221,6.6,1,2024-01-06
E00128,E00222,5.6,1,2024-01-06
E00149,E00267,8.0,1,2024-01-06
E00182,E00267,6.4,2,2026-04-02
E00020,E00154,7.7,1,2025-02-28
E00020,E00523,7.0,1,2025-02-28
E00028,E00342,7.7,1,2025-02-28
E00154,E00180,7.1,1,2025-02-28
E00154,E00342,7.2,1,2025-02-28
E00154,E00474,7.3,1,2025-02-28
E00154,E00523,7.0,1,2025-02-28
E00164,E00330,6.9,1,2025-02-28
E00180,E00285,6.4,1,2025-02-28
E00180,E00342,8.0,1,2025-02-28
E00180,E00544,7.3,1,2025-02-28
E00285,E00475,6.6,1,2025-02-28
E00293,E00523,6.6,1,2025-02-28
E00330,E00523,7.8,1,2025-02-28
E00330,E00544,6.8,1,2025-02-28
E00342,E00599,6.5,1,2025-02-28
E00474,E00523,7.5,1,2025-02-28
E00047,E00378,6.9,1,2025-05-10
E00137,E00262,7.1,1,2025-05-10
E00137,E00640,6.8,1,2025-05-10
E00137,E00646,7.0,1,2025-05-10
E00155,E00639,5.8,1,2025-05-10
E00245,E00651,6.1,1,2025-05-10
E00262,E00379,7.3,1,2025-05-10
E00271,E00639,5.5,1,2025-05-10
E00326,E00646,6.6,1,2025-05-10
E00379,E00518,6.0,1,2025-05-10
E00379,E00547,7.0,1,2025-05-10
E00379,E00640,7.4,1,2025-05-10
E00379,E00651,6.5,1,2025-05-10
E00639,E00646,6.6,1,2025-05-10
E00639,E00651,5.5,1,2025-05-10
E00640,E00646,7.3,1,2025-05-10
E00010,E00157,6.3,1,2024-06-12
E00010,E00237,6.2,1,2024-06-12
E00007,E00062,6.4,1,2023-06-21
E00007,E00091,6.2,1,2023-06-21
E00007,E00225,5.6,1,2023-06-21
E00025,E00106,6.6,1,2023-06-21
E00025,E00162,6.4,1,2023-06-21
E00025,E00233,5.7,1,2023-06-21
E00050,E00233,6.9,2,2025-05-07
E00062,E00225,6.0,1,2023-06-21
E00062,E00240,6.3,1,2023-06-21
E00094,E00162,7.2,1,2023-06-21
E00106,E00240,6.8,1,2023-06-21
E00131,E00146,8.0,1,2023-06-21
E00147,E00162,6.6,1,2023-06-21
E00233,E00264,7.6,1,2023-06-21
E00052,E00351,6.8,1,2023-09-28
E00057,E00239,5.5,1,2023-09-28
E00057,E00258,7.0,1,2023-09-28
E00076,E00356,7.1,2,2024-01-14
E00076,E00377,6.5,1,2023-09-28
E00096,E00234,7.0,2,2024-02-25
E00110,E00258,7.0,1,2023-09-28
E00110,E00359,6.7,3,2024-07-15
E00110,E00377,6.6,1,2023-09-28
E00234,E00239,6.5,1,2023-09-28
E00234,E00380,5.6,1,2023-09-28
E00356,E00377,6.4,2,2024-12-08
E00013,E00083,6.2,1,2024-02-19
E00013,E00184,7.5,1,2024-02-19
E00063,E00261,8.2,1,2024-02-19
E00063,E00323,6.3,1,2024-02-19
E00064,E00083,6.5,1,2024-02-19
E00064,E00159,6.9,1,2024-02-19
E00064,E00184,7.2,2,2025-05-25
E00064,E00323,7.0,1,2024-02-19
E00159,E00323,6.2,1,2024-02-19
E00184,E00261,9.0,1,2024-02-19
E00184,E00324,7.1,1,2024-02-19
E00186,E00218,6.1,1,2024-02-19
E00216,E00218,5.5,1,2024-02-19
E00247,E00276,6.9,1,2024-02-19
E00261,E00276,8.1,1,2024-02-19
E00064,E00109,7.9,1,2025-04-28
E00064,E00230,7.2,1,2025-04-28
E00077,E00311,6.4,1,2025-04-28
E00077,E00362,5.5,1,2025-04-28
E00121,E00311,7.9,1,2025-04-28
E00127,E00159,8.4,1,2025-04-28
E00127,E00311,6.7,1,2025-04-28
E00159,E00311,7.0,2,2026-02-26
E00183,E00230,7.3,1,2025-04-28
E00183,E00287,5.9,1,2025-04-28
E00183,E00377,6.5,1,2025-04-28
E00184,E00248,7.7,1,2025-04-28
E00201,E00360,5.5,1,2025-04-28
E00225,E00322,5.5,1,2025-04-28
E00225,E00362,5.5,1,2025-04-28
E00248,E00322,6.1,1,2025-04-28
E00248,E00356,6.4,1,2025-04-28
E00009,E00109,6.0,2,2025-10-09
E00009,E00224,7.2,1,2025-10-09
E00016,E00224,6.9,1,2025-10-09
E00046,E00074,6.2,1,2025-10-09
E00074,E00079,5.8,2,2025-10-09
E00074,E00175,5.8,1,2025-10-09
E00074,E00200,6.2,1,2025-10-09
E00077,E00261,6.0,1,2025-10-09
E00081,E00183,6.7,1,2025-10-09
E00109,E00236,6.6,2,2025-12-05
E00142,E00236,7.0,1,2025-10-09
E00177,E00380,7.7,1,2025-10-09
E00183,E00380,7.6,1,2025-10-09
E00031,E00088,6.9,1,2024-11-02
E00031,E00203,6.7,1,2024-11-02
E00039,E00071,7.7,1,2024-11-02
E00071,E00088,7.5,1,2024-11-02
E00088,E00103,6.7,1,2024-11-02
E00103,E00180,6.7,1,2024-11-02
E00103,E00257,5.5,1,2024-11-02
E00136,E00164,6.5,1,2024-11-02
E00164,E00180,6.7,1,2024-11-02
E00164,E00257,6.1,2,2025-02-28
E00164,E00259,6.9,1,2024-11-02
E00203,E00329,6.4,1,2024-11-02
E00274,E00296,7.4,1,2024-11-02
E00296,E00329,6.0,1,2024-11-02
E00011,E00078,6.6,1,2024-11-09
E00011,E00131,5.5,1,2024-11-09
E00078,E00129,6.0,1,2024-11-09
E00078,E00287,7.4,1,2024-11-09
E00090,E00129,5.5,1,2024-11-09
E00090,E00131,5.7,1,2024-11-09
E00100,E00237,5.9,1,2024-11-09
E00100,E00342,6.7,1,2024-11-09
E00131,E00167,5.9,2,2025-02-17
E00131,E00177,6.5,2,2024-11-09
E00131,E00197,6.4,1,2024-11-09
E00131,E00210,6.3,1,2024-11-09
E00189,E00210,6.2,1,2024-11-09
E00189,E00313,6.2,1,2024-11-09
E00237,E00342,7.0,1,2024-11-09
E00313,E00342,7.9,1,2024-11-09
E00050,E00236,6.7,1,2024-01-17
E00171,E00175,8.1,1,2024-01-17
E00175,E00404,5.8,1,2024-01-17
E00196,E00236,8.0,1,2024-01-17
E00207,E00389,8.6,1,2024-01-17
E00054,E00316,7.1,2,2025-01-09
E00057,E00316,5.5,1,2025-01-09
E00058,E00318,7.0,1,2025-01-09
E00058,E00395,6.9,1,2025-01-09
E00148,E00287,6.2,1,2025-01-09
E00187,E00318,6.4,1,2025-01-09
E00225,E00301,5.8,1,2025-01-09
E00270,E00274,7.1,1,2025-01-09
E00270,E00395,5.9,1,2025-01-09
E00294,E00395,5.7,1,2025-01-09
E00316,E00395,6.4,1,2025-01-09
E00041,E00272,7.3,1,2026-04-02
E00041,E00311,6.3,2,2026-04-02
E00047,E00058,9.2,1,2026-04-02
E00055,E00094,7.0,1,2026-04-02
E00055,E00207,6.7,1,2026-04-02
E00267,E00272,7.3,1,2026-04-02
E00280,E00311,6.8,1,2026-04-02
E00077,E00371,6.1,2,2026-03-08
E00100,E00205,5.6,1,2024-07-26
E00100,E00370,6.5,1,2024-07-26
E00109,E00370,5.5,1,2024-07-26
E00121,E00195,6.5,1,2024-07-26
E00121,E00260,5.5,1,2024-07-26
E00190,E00371,7.4,1,2024-07-26
E00019,E00196,6.6,1,2024-07-15
E00019,E00265,5.5,1,2024-07-15
E00078,E00371,7.2,1,2024-07-15
E00195,E00196,7.1,2,2026-04-01
E00196,E00371,7.4,2,2025-06-03
E00265,E00380,6.3,1,2024-07-15
E00008,E00156,7.0,1,2026-02-24
E00008,E00172,6.5,1,2026-02-24
E00008,E00268,6.6,1,2026-02-24
E00008,E00369,7.0,1,2026-02-24
E00070,E00165,8.1,1,2026-02-24
E00086,E00353,5.7,2,2026-02-24
E00086,E00363,6.9,1,2026-02-24
E00086,E00496,5.5,1,2026-02-24
E00133,E00165,8.5,1,2026-02-24
E00133,E00345,6.1,1,2026-02-24
E00133,E00474,6.2,1,2026-02-24
E00156,E00274,6.5,1,2026-02-24
E00172,E00349,5.5,1,2026-02-24
E00172,E00432,6.5,1,2026-02-24
E00178,E00349,6.0,1,2026-02-24
E00178,E00474,6.0,1,2026-02-24
E00208,E00369,6.2,1,2026-02-24
E00268,E00353,5.5,1,2026-02-24
E00268,E00363,5.8,1,2026-02-24
E00274,E00353,5.9,1,2026-02-24
E00274,E00432,6.9,1,2026-02-24
E00345,E00453,6.8,1,2026-02-24
E00345,E00454,6.0,1,2026-02-24
E00363,E00474,6.4,1,2026-02-24
E00432,E00454,5.8,1,2026-02-24
E00432,E00474,5.9,1,2026-02-24
E00006,E00166,6.8,1,2025-12-16
E00007,E00079,6.3,1,2025-12-16
E00007,E00153,6.0,1,2025-12-16
E00014,E00261,7.5,1,2025-12-16
E00025,E00079,7.1,1,2025-12-16
E00025,E00123,5.8,1,2025-12-16
E00025,E00166,5.9,1,2025-12-16
E00076,E00233,6.6,1,2025-12-16
E00079,E00139,8.6,1,2025-12-16
E00115,E00233,7.0,1,2025-12-16
E00115,E00248,5.7,1,2025-12-16
E00123,E00261,7.8,1,2025-12-16
E00166,E00261,7.2,1,2025-12-16
E00167,E00183,5.6,1,2025-12-16
E00167,E00261,6.8,1,2025-12-16
E00233,E00248,6.8,1,2025-12-16
E00084,E00185,7.4,1,2024-05-18
E00097,E00249,6.1,2,2024-05-18
E00185,E00200,7.5,1,2024-05-18
E00185,E00249,6.5,1,2024-05-18
E00200,E00249,6.9,1,2024-05-18
E00200,E00357,7.5,1,2024-05-18
E00249,E00363,6.1,2,2024-11-14
E00012,E00103,6.4,1,2025-04-09
E00012,E00207,5.7,1,2025-04-09
E00012,E00250,7.0,1,2025-04-09
E00018,E00096,7.7,2,2025-05-31
E00078,E00103,6.1,1,2025-04-09
E00083,E00207,5.9,1,2025-04-09
E00083,E00250,6.1,1,2025-04-09
E00083,E00332,6.1,1,2025-04-09
E00096,E00253,6.4,1,2025-04-09
E00103,E00253,7.3,1,2025-04-09
E00118,E00122,6.0,1,2025-04-09
E00118,E00293,5.5,1,2025-04-09
E00122,E00287,5.8,1,2025-04-09
E00122,E00332,6.0,1,2025-04-09
E00177,E00250,7.4,1,2025-04-09
E00207,E00210,7.0,1,2025-04-09
E00210,E00253,6.8,1,2025-04-09
E00250,E00253,7.4,1,2025-04-09
E00287,E00293,6.2,1,2025-04-09
E00017,E00098,5.9,1,2025-08-04
E00018,E00235,8.6,1,2025-08-04
E00018,E00258,7.8,1,2025-08-04
E00070,E00255,7.4,1,2025-08-04
E00089,E00255,8.3,1,2025-08-04
E00236,E00258,6.9,2,2025-08-04
E00022,E00092,5.8,2,2025-01-13
E00026,E00175,8.2,1,2024-05-13
E00068,E00332,5.9,1,2024-05-13
E00092,E00169,8.8,1,2024-05-13
E00092,E00332,7.1,1,2024-05-13
E00169,E00280,7.8,1,2024-05-13
E00175,E00244,8.1,1,2024-05-13
E00021,E00028,7.3,1,2023-07-27
E00021,E00284,6.8,1,2023-07-27
E00124,E00368,6.6,1,2023-07-27
E00166,E00358,6.4,2,2025-04-05
E00166,E00368,6.2,1,2023-07-27
E00230,E00284,6.7,1,2023-07-27
E00251,E00368,8.2,1,2023-07-27
E00255,E00338,9.0,1,2023-07-27
E00284,E00368,7.5,1,2023-07-27
E00343,E00358,5.5,1,2023-07-27
E00368,E00421,7.0,1,2023-07-27
E00063,E00112,6.7,1,2024-06-30
E00112,E00529,7.1,1,2024-06-30
E00112,E00629,7.1,1,2024-06-30
E00153,E00292,8.0,1,2024-06-30
E00153,E00529,6.0,1,2024-06-30
E00292,E00414,8.2,1,2024-06-30
E00292,E00574,7.3,1,2024-06-30
E00414,E00651,8.3,1,2024-06-30
E00414,E00856,8.1,1,2024-06-30
E00503,E00610,6.9,1,2024-06-30
E00503,E00889,6.9,1,2024-06-30
E00574,E00610,6.6,1,2024-06-30
E00574,E00629,5.6,1,2024-06-30
E00856,E00889,6.9,1,2024-06-30
E00095,E00119,7.2,1,2023-10-18
E00095,E00138,8.1,1,2023-10-18
E00095,E00184,7.5,1,2023-10-18
E00119,E00190,6.7,1,2023-10-18
E00119,E00295,6.1,1,2023-10-18
E00134,E00167,7.7,1,2023-10-18
E00134,E00390,7.1,1,2023-10-18
E00138,E00140,8.5,1,2023-10-18
E00138,E00270,7.5,1,2023-10-18
E00140,E00253,6.3,1,2023-10-18
E00140,E00270,6.1,1,2023-10-18
E00140,E00390,6.4,1,2023-10-18
E00155,E00184,6.9,1,2023-10-18
E00155,E00253,6.6,1,2023-10-18
E00155,E00356,6.8,1,2023-10-18
E00190,E00338,6.3,1,2023-10-18
E00196,E00389,6.7,1,2023-10-18
E00253,E00270,5.9,1,2023-10-18
E00326,E00338,7.7,1,2023-10-18
E00009,E00146,5.5,1,2025-09-20
E00030,E00293,6.1,1,2025-09-20
E00060,E00119,6.3,1,2025-09-20
E00119,E00343,6.3,1,2025-09-20
E00132,E00153,6.8,1,2025-09-20
E00132,E00293,7.2,1,2025-09-20
E00051,E00069,6.1,2,2024-12-05
E00051,E00079,6.2,1,2024-12-05
E00077,E00079,6.8,2,2025-04-28
E00083,E00086,6.7,1,2024-12-05
E00083,E00088,6.4,1,2024-12-05
E00083,E00167,5.5,1,2024-12-05
E00086,E00283,7.9,1,2024-12-05
E00011,E00137,7.0,1,2026-02-28
E00016,E00095,7.4,1,2026-02-28
E00050,E00137,6.2,1,2026-02-28
E00070,E00250,6.6,3,2026-05-10
E00095,E00137,7.4,1,2026-02-28
E00095,E00175,7.7,2,2026-02-28
E00095,E00177,8.9,1,2026-02-28
E00134,E00250,6.2,1,2026-02-28
E00134,E00266,5.5,1,2026-02-28
E00134,E00293,6.4,1,2026-02-28
E00134,E00305,6.0,1,2026-02-28
E00159,E00163,6.2,1,2026-02-28
E00175,E00266,6.3,1,2026-02-28
E00177,E00305,7.8,1,2026-02-28
E00216,E00305,6.8,1,2026-02-28
E00244,E00250,7.0,1,2026-02-28
E00293,E00305,6.9,1,2026-02-28
E00110,E00182,6.1,1,2026-04-21
E00110,E00339,8.8,1,2026-04-21
E00128,E00189,6.4,1,2026-04-21
E00128,E00331,7.0,1,2026-04-21
E00187,E00234,7.0,2,2026-04-21
E00187,E00239,6.3,1,2026-04-21
E00187,E00240,6.2,1,2026-04-21
E00187,E00314,6.0,1,2026-04-21
E00187,E00331,6.2,1,2026-04-21
E00189,E00229,7.5,1,2026-04-21
E00189,E00339,8.6,1,2026-04-21
E00239,E00240,6.7,1,2026-04-21
E00255,E00268,7.8,1,2026-04-21
E00255,E00339,8.6,1,2026-04-21
E00268,E00314,7.8,1,2026-04-21
E00314,E00339,8.7,1,2026-04-21
E00029,E00182,8.4,1,2026-02-25
E00118,E00315,6.5,1,2026-02-25
E00118,E00429,8.0,1,2026-02-25
E00120,E00258,6.0,2,2026-02-25
E00120,E00315,7.1,1,2026-02-25
E00120,E00416,7.0,1,2026-02-25
E00146,E00429,7.7,1,2026-02-25
E00182,E00430,7.8,1,2026-02-25
E00192,E00368,6.8,1,2026-02-25
E00192,E00416,6.8,1,2026-02-25
E00192,E00430,6.2,1,2026-02-25
E00221,E00315,6.7,1,2026-02-25
E00221,E00429,7.4,1,2026-02-25
E00315,E00353,6.8,2,2026-04-17
E00353,E00356,8.1,1,2026-02-25
E00021,E00089,8.2,1,2024-09-06
E00021,E00291,7.5,1,2024-09-06
E00021,E00432,7.4,1,2024-09-06
E00034,E00045,6.7,1,2024-09-06
E00034,E00432,6.7,1,2024-09-06
E00045,E00052,6.4,1,2024-09-06
E00045,E00112,6.5,1,2024-09-06
E00045,E00132,5.5,1,2024-09-06
E00045,E00196,6.3,2,2026-01-29
E00045,E00278,6.8,1,2024-09-06
E00045,E00324,6.7,1,2024-09-06
E00045,E00432,6.4,1,2024-09-06
E00052,E00437,6.5,1,2024-09-06
E00091,E00432,6.3,1,2024-09-06
E00112,E00132,6.5,1,2024-09-06
E00112,E00193,6.5,1,2024-09-06
E00112,E00196,6.8,1,2024-09-06
E00112,E00335,6.4,1,2024-09-06
E00172,E00294,6.1,1,2024-09-06
E00193,E00324,6.4,1,2024-09-06
E00291,E00437,7.2,1,2024-09-06
E00294,E00432,5.9,1,2024-09-06
E00335,E00348,6.7,2,2026-04-01
E00335,E00432,5.5,1,2024-09-06
E00414,E00437,6.7,1,2024-09-06
E00014,E00040,6.7,1,2026-03-07
E00014,E00236,8.8,1,2026-03-07
E00018,E00090,7.3,1,2026-03-07
E00018,E00313,6.3,1,2026-03-07
E00036,E00240,6.3,1,2026-03-07
E00090,E00240,6.1,1,2026-03-07
E00094,E00221,6.7,1,2026-03-07
E00094,E00255,6.1,1,2026-03-07
E00094,E00286,5.7,1,2026-03-07
E00204,E00240,5.9,1,2026-03-07
E00221,E00236,8.1,1,2026-03-07
E00015,E00196,7.1,1,2025-02-27
E00078,E00133,7.4,1,2025-02-27
E00133,E00331,5.6,1,2025-02-27
E00133,E00449,5.5,1,2025-02-27
E00159,E00234,6.4,1,2025-02-27
E00159,E00279,6.6,1,2025-02-27
E00159,E00520,6.6,1,2025-02-27
E00196,E00322,7.2,1,2025-02-27
E00196,E00520,6.7,1,2025-02-27
E00234,E00279,6.2,1,2025-02-27
E00234,E00322,5.8,1,2025-02-27
E00234,E00520,5.7,1,2025-02-27
E00331,E00414,6.5,1,2025-02-27
E00029,E00289,7.3,1,2025-05-01
E00032,E00180,6.1,1,2025-05-01
E00033,E00180,7.8,1,2025-05-01
E00033,E00212,7.8,1,2025-05-01
E00033,E00262,7.4,1,2025-05-01
E00033,E00289,9.2,1,2025-05-01
E00216,E00324,6.3,1,2025-05-01
E00008,E00169,6.2,1,2025-07-18
E00008,E00281,6.4,1,2025-07-18
E00021,E00265,7.0,1,2025-07-18
E00169,E00255,5.5,2,2025-07-18
E00250,E00265,5.8,1,2025-07-18
E00255,E00282,6.0,1,2025-07-18
E00077,E00195,6.4,2,2026-03-28
E00077,E00237,6.6,2,2025-11-06
E00079,E00091,5.7,2,2025-05-25
E00079,E00160,6.4,3,2025-12-03
E00091,E00112,7.8,1,2024-08-11
E00160,E00384,6.1,1,2024-08-11
E00237,E00384,6.6,1,2024-08-11
E00013,E00415,6.8,1,2024-02-25
E00083,E00168,6.5,1,2024-02-25
E00083,E00184,7.5,2,2024-02-25
E00096,E00200,8.2,1,2024-02-25
E00096,E00312,6.7,1,2024-02-25
E00132,E00422,6.0,1,2024-02-25
E00168,E00312,5.5,1,2024-02-25
E00168,E00415,5.8,1,2024-02-25
E00263,E00382,7.0,1,2024-02-25
E00263,E00415,6.4,1,2024-02-25
E00312,E00382,6.5,1,2024-02-25
E00084,E00246,5.5,1,2026-04-02
E00084,E00261,7.5,1,2026-04-02
E00084,E00410,7.4,1,2026-04-02
E00097,E00197,6.7,1,2026-04-02
E00128,E00247,6.2,1,2026-04-02
E00048,E00079,7.3,1,2024-06-18
E00079,E00186,6.8,1,2024-06-18
E00100,E00186,6.8,1,2024-06-18
E00100,E00308,6.9,1,2024-06-18
E00186,E00308,6.7,1,2024-06-18
E00206,E00274,6.9,1,2024-06-18
E00274,E00308,6.3,1,2024-06-18
E00308,E00318,7.3,1,2024-06-18
E00004,E00110,8.4,1,2023-12-13
E00004,E00225,7.8,1,2023-12-13
E00004,E00481,8.3,1,2023-12-13
E00015,E00028,6.0,1,2023-12-13
E00072,E00326,6.7,1,2023-12-13
E00072,E00526,6.5,1,2023-12-13
E00082,E00481,7.5,1,2023-12-13
E00110,E00319,6.2,1,2023-12-13
E00225,E00298,6.2,1,2023-12-13
E00225,E00319,6.9,1,2023-12-13
E00235,E00526,7.2,1,2023-12-13
E00257,E00416,6.1,1,2023-12-13
E00285,E00298,6.0,1,2023-12-13
E00285,E00326,6.3,1,2023-12-13
E00285,E00526,6.9,1,2023-12-13
E00297,E00491,7.6,1,2023-12-13
E00326,E00491,7.2,1,2023-12-13
E00404,E00481,6.3,1,2023-12-13
E00416,E00491,6.4,1,2023-12-13
E00447,E00481,7.1,1,2023-12-13
E00481,E00526,7.5,1,2023-12-13
E00060,E00091,7.7,1,2026-03-24
E00061,E00159,7.8,1,2026-03-24
E00064,E00262,7.6,1,2026-03-24
E00079,E00122,7.7,1,2026-03-24
E00079,E00159,8.7,1,2026-03-24
E00089,E00122,5.9,1,2026-03-24
E00091,E00159,7.8,1,2026-03-24
E00091,E00307,6.6,1,2026-03-24
E00122,E00227,6.8,1,2026-03-24
E00159,E00227,6.9,1,2026-03-24
E00159,E00237,6.5,1,2026-03-24
E00282,E00330,5.8,1,2026-03-24
E00003,E00195,5.9,1,2025-12-31
E00003,E00339,5.7,1,2025-12-31
E00017,E00220,5.6,1,2025-12-31
E00025,E00339,6.6,1,2025-12-31
E00156,E00276,7.6,1,2025-12-31
E00197,E00276,7.7,1,2025-12-31
E00220,E00221,6.9,1,2025-12-31
E00221,E00304,6.7,1,2025-12-31
E00221,E00307,6.5,1,2025-12-31
E00221,E00311,7.1,1,2025-12-31
E00074,E00258,6.6,1,2024-05-20
E00090,E00258,6.1,1,2024-05-20
E00090,E00858,6.0,1,2024-05-20
E00101,E00585,5.9,1,2024-05-20
E00101,E00823,6.8,1,2024-05-20
E00123,E00359,6.4,1,2024-05-20
E00123,E00571,6.9,1,2024-05-20
E00258,E00585,5.8,1,2024-05-20
E00258,E00823,6.6,1,2024-05-20
E00359,E00585,5.6,1,2024-05-20
E00394,E00429,6.1,1,2024-05-20
