employee_id,skill_id,years_experience,proficiency_level,last_used_date,certified_flag,skill_priority
E02183,SK024,2.7,Intermediate,2024-11-06,1,High
E02183,SK037,1.1,Beginner,2025-02-26,1,Medium
E02184,SK001,6.8,Advanced,2026-03-15,1,High
E02184,SK004,2.8,Intermediate,2025-04-20,1,Low
E02184,SK021,4.4,Advanced,2024-11-12,0,Medium
E02184,SK028,5.5,Advanced,2024-12-29,1,Medium
E02184,SK029,2.9,Intermediate,2026-03-23,1,Medium
E02185,SK011,4.0,Advanced,2025-05-23,0,High
E02185,SK024,2.4,Intermediate,2024-12-05,0,Medium
E02185,SK036,1.0,Beginner,2026-01-13,0,Low
E02185,SK037,3.9,Intermediate,2025-10-19,0,High
E02186,SK011,0.5,Beginner,2025-03-03,0,High
E02186,SK013,0.5,Beginner,2025-08-10,1,Medium
E02186,SK016,0.5,Beginner,2025-07-06,1,Medium
E02187,SK001,2.0,Intermediate,2025-12-10,1,High
E02187,SK011,1.8,Beginner,2026-01-25,0,High
E02187,SK012,0.5,Beginner,2025-02-06,1,Low
E02187,SK022,1.0,Beginner,2025-01-11,0,Medium
E02187,SK023,0.5,Beginner,2026-02-17,1,Low
E02188,SK001,2.7,Intermediate,2025-06-26,1,Low
E02188,SK008,4.6,Advanced,2025-10-17,0,Medium
E02188,SK018,2.4,Intermediate,2025-06-20,1,Low
E02188,SK021,5.2,Advanced,2025-11-29,1,Medium
E02189,SK011,5.1,Advanced,2025-03-21,1,Low
E02189,SK014,11.4,Advanced,2025-05-02,1,Medium
E02189,SK017,6.4,Advanced,2024-10-29,0,Medium
E02189,SK023,13.2,Advanced,2025-12-15,1,High
E02189,SK024,14.1,Advanced,2025-03-22,1,High
E02189,SK026,5.6,Advanced,2025-12-16,1,Medium
E02189,SK038,7.4,Advanced,2025-09-22,1,Medium
E02190,SK001,3.2,Intermediate,2025-11-05,0,Medium
E02190,SK011,5.2,Advanced,2025-03-31,1,High
E02190,SK027,3.7,Intermediate,2025-01-03,0,Medium
E02190,SK034,4.9,Advanced,2025-05-29,0,High
E02191,SK001,3.3,Intermediate,2025-02-17,0,High
E02191,SK006,1.5,Beginner,2025-07-11,0,Medium
E02191,SK022,1.9,Beginner,2024-11-16,0,Medium
E02191,SK023,3.3,Intermediate,2025-09-24,0,Medium
E02191,SK024,4.0,Advanced,2025-04-01,0,High
E02191,SK025,3.3,Intermediate,2026-03-19,0,Medium
E02192,SK010,3.3,Intermediate,2026-01-12,0,Low
E02192,SK011,6.0,Advanced,2024-10-27,1,Medium
E02193,SK008,6.6,Advanced,2025-12-21,0,Medium
E02193,SK022,6.1,Advanced,2024-12-23,1,Medium
E02193,SK023,8.0,Advanced,2025-06-20,1,High
E02193,SK024,4.6,Advanced,2026-02-01,1,Medium
E02193,SK025,3.0,Intermediate,2025-08-26,1,Medium
E02194,SK002,2.6,Intermediate,2025-06-16,0,Low
E02194,SK022,9.0,Advanced,2025-05-08,0,High
E02194,SK026,2.6,Intermediate,2025-11-17,0,Low
E02194,SK027,8.3,Advanced,2025-01-11,1,High
E02194,SK031,5.3,Advanced,2025-06-15,1,Medium
E02195,SK008,0.5,Beginner,2025-10-12,1,Low
E02195,SK023,1.0,Beginner,2025-01-20,0,High
E02195,SK024,0.8,Beginner,2025-06-08,0,Medium
E02195,SK026,0.9,Beginner,2025-03-21,0,High
E02196,SK008,3.2,Intermediate,2025-01-01,1,Medium
E02196,SK012,2.5,Intermediate,2025-01-20,0,Medium
E02196,SK015,3.6,Intermediate,2024-11-11,1,Medium
E02196,SK025,5.0,Advanced,2025-04-22,0,High
E02196,SK033,4.9,Advanced,2025-03-19,1,Medium
E02197,SK002,2.4,Intermediate,2025-01-30,0,Low
E02197,SK008,3.5,Intermediate,2026-01-09,1,High
E02197,SK029,2.3,Intermediate,2024-10-20,0,Low
E02197,SK037,3.2,Intermediate,2025-12-12,1,Medium
E02198,SK002,5.1,Advanced,2025-12-07,1,Medium
E02198,SK003,4.0,Advanced,2025-09-25,0,Medium
E02198,SK005,1.2,Beginner,2026-01-16,1,Low
E02198,SK008,8.3,Advanced,2026-02-21,0,High
E02198,SK011,8.8,Advanced,2025-10-01,1,High
E02198,SK013,4.7,Advanced,2024-12-11,0,Low
E02198,SK024,4.6,Advanced,2025-03-05,0,Low
E02199,SK005,12.0,Advanced,2025-09-03,1,Medium
E02199,SK023,12.1,Advanced,2025-08-13,0,Medium
E02199,SK025,11.1,Advanced,2025-05-31,1,Medium
E02199,SK026,14.7,Advanced,2025-03-26,0,High
E02199,SK028,7.1,Advanced,2025-04-23,0,Low
E02199,SK029,10.3,Advanced,2025-02-02,0,Medium
E02199,SK034,3.6,Intermediate,2025-09-19,0,Low
E02199,SK036,10.1,Advanced,2026-02-19,0,Medium
E02200,SK001,3.4,Intermediate,2025-10-16,1,Medium
E02200,SK004,8.4,Advanced,2025-12-09,0,High
E02200,SK020,4.3,Advanced,2025-08-17,1,Low
E02200,SK027,6.7,Advanced,2026-01-25,0,Medium
E02200,SK028,1.3,Beginner,2025-07-11,1,Low
E02200,SK029,9.0,Advanced,2025-08-16,1,High
E02201,SK024,7.0,Advanced,2026-01-30,0,Medium
E02201,SK025,2.0,Intermediate,2026-03-16,0,Low
E02201,SK026,8.8,Advanced,2026-03-09,0,High
E02201,SK032,11.4,Advanced,2025-05-11,1,High
E02201,SK034,4.9,Advanced,2025-06-02,1,Low
E02202,SK002,1.9,Beginner,2026-03-19,1,Low
E02202,SK007,4.0,Advanced,2025-12-31,1,Medium
E02202,SK008,6.1,Advanced,2025-11-04,0,High
E02202,SK011,0.8,Beginner,2024-11-07,0,Low
E02202,SK031,1.1,Beginner,2025-05-09,0,Low
E02202,SK038,0.8,Beginner,2025-08-09,0,Low
E02203,SK004,0.5,Beginner,2025-03-05,1,Low
E02203,SK023,3.8,Intermediate,2025-12-10,1,High
E02203,SK024,3.3,Intermediate,2026-01-24,1,Medium
E02203,SK036,2.9,Intermediate,2025-06-30,1,High
E02204,SK015,1.2,Beginner,2025-01-20,1,Low
E02204,SK019,1.1,Beginner,2025-09-04,1,Low
E02204,SK038,2.2,Intermediate,2025-12-22,1,Medium
E02205,SK001,2.7,Intermediate,2025-03-14,1,High
E02205,SK004,1.3,Beginner,2026-02-01,1,Medium
E02205,SK009,2.4,Intermediate,2025-06-05,0,Medium
E02205,SK024,1.9,Beginner,2024-10-16,1,Medium
E02205,SK029,2.1,Intermediate,2025-01-24,1,Medium
E02206,SK001,1.6,Beginner,2025-07-18,0,Medium
E02206,SK037,3.3,Intermediate,2026-02-24,0,Medium
E02207,SK003,3.4,Intermediate,2025-09-19,0,Medium
E02207,SK008,2.5,Intermediate,2026-03-08,1,Low
E02207,SK010,5.3,Advanced,2026-01-26,0,High
E02207,SK031,2.7,Intermediate,2026-02-07,1,Medium
E02207,SK033,1.6,Beginner,2025-01-22,1,Low
E02207,SK038,2.4,Intermediate,2025-07-17,1,Low
E02208,SK012,6.6,Advanced,2025-03-22,1,Medium
E02208,SK015,11.1,Advanced,2025-10-31,1,Medium
E02208,SK017,6.0,Advanced,2025-08-14,1,Low
E02208,SK027,10.1,Advanced,2025-11-23,0,Medium
E02208,SK038,14.0,Advanced,2025-02-22,0,High
E02209,SK003,0.8,Beginner,2024-12-20,0,Low
E02209,SK027,1.4,Beginner,2025-03-23,0,High
E02209,SK034,0.8,Beginner,2026-03-21,0,Low
E02210,SK018,2.9,Intermediate,2026-01-26,1,High
E02210,SK023,2.8,Intermediate,2026-02-28,0,High
E02211,SK009,0.5,Beginner,2026-03-19,0,Low
E02211,SK025,3.0,Intermediate,2025-03-10,0,High
E02211,SK026,3.0,Intermediate,2025-12-12,1,High
E02211,SK033,1.7,Beginner,2025-06-07,0,Medium
E02212,SK001,11.3,Advanced,2025-09-15,1,Medium
E02212,SK008,14.2,Advanced,2024-12-02,1,Medium
E02212,SK017,2.7,Intermediate,2026-02-12,0,Low
E02212,SK018,10.5,Advanced,2025-09-03,1,Medium
E02212,SK021,3.8,Intermediate,2025-05-10,1,Low
E02212,SK032,11.9,Advanced,2024-12-04,0,Medium
E02213,SK012,2.4,Intermediate,2025-02-17,0,Medium
E02213,SK033,1.7,Beginner,2025-04-14,1,Low
E02213,SK037,3.6,Intermediate,2025-03-16,1,High
E02214,SK007,3.2,Intermediate,2024-11-12,0,Medium
E02214,SK022,0.8,Beginner,2025-02-20,0,Low
E02214,SK024,1.0,Beginner,2024-11-20,0,Low
E02214,SK025,3.8,Intermediate,2026-02-12,0,Medium
E02214,SK026,6.7,Advanced,2025-07-10,0,High
E02215,SK003,1.0,Beginner,2024-11-01,1,Low
E02215,SK019,2.1,Intermediate,2024-12-19,1,Medium
E02215,SK021,2.5,Intermediate,2025-10-01,0,Medium
E02215,SK035,3.0,Intermediate,2026-01-26,0,High
E02216,SK012,1.5,Beginner,2024-11-01,1,Low
E02216,SK017,7.6,Advanced,2024-11-11,1,High
E02216,SK018,6.6,Advanced,2024-12-27,0,High
E02216,SK034,5.1,Advanced,2025-03-08,0,Medium
E02217,SK003,3.0,Intermediate,2024-10-29,1,High
E02217,SK011,2.5,Intermediate,2024-12-18,0,Medium
E02217,SK025,2.2,Intermediate,2025-09-05,0,Medium
E02218,SK011,0.5,Beginner,2025-04-12,0,Medium
E02218,SK025,1.0,Beginner,2025-07-16,0,High
E02218,SK030,0.8,Beginner,2025-02-24,0,High
E02219,SK024,4.7,Advanced,2024-12-28,1,High
E02219,SK025,2.4,Intermediate,2025-08-23,1,Low
E02219,SK029,3.1,Intermediate,2025-02-21,1,Medium
E02219,SK036,5.0,Advanced,2025-02-28,1,High
E02220,SK007,0.8,Beginner,2025-04-29,0,Medium
E02220,SK022,0.7,Beginner,2025-10-29,0,Medium
E02220,SK028,1.0,Beginner,2025-09-26,0,High
E02221,SK003,0.5,Beginner,2025-12-07,0,Medium
E02221,SK009,0.5,Beginner,2026-02-19,1,High
E02221,SK024,0.5,Beginner,2025-07-29,1,Low
E02222,SK005,3.5,Intermediate,2024-11-11,1,Low
E02222,SK023,11.0,Advanced,2024-10-10,1,High
E02222,SK028,5.3,Advanced,2025-08-06,1,Medium
E02222,SK038,4.7,Advanced,2025-10-14,1,Low
E02223,SK001,0.5,Beginner,2025-07-16,0,Low
E02223,SK004,0.5,Beginner,2025-06-20,1,Low
E02223,SK005,0.5,Beginner,2025-03-24,1,High
E02224,SK003,0.5,Beginner,2025-09-14,0,Low
E02224,SK010,0.5,Beginner,2025-06-02,0,Low
E02224,SK013,0.8,Beginner,2026-02-27,0,High
E02224,SK014,0.5,Beginner,2025-09-13,0,Low
E02224,SK022,0.5,Beginner,2026-02-08,0,Medium
E02225,SK007,4.2,Advanced,2024-12-31,0,Low
E02225,SK009,5.1,Advanced,2025-06-07,1,Medium
E02225,SK010,7.6,Advanced,2025-11-25,0,Medium
E02225,SK011,5.6,Advanced,2025-04-18,1,Medium
E02225,SK021,7.7,Advanced,2024-11-17,1,Medium
E02225,SK033,4.4,Advanced,2025-07-24,0,Low
E02225,SK036,7.3,Advanced,2025-04-07,0,Medium
E02225,SK037,7.9,Advanced,2024-11-13,0,Medium
E02226,SK019,1.3,Beginner,2026-01-24,0,Medium
E02226,SK026,2.8,Intermediate,2025-05-05,0,High
E02226,SK028,2.4,Intermediate,2025-03-28,0,Medium
E02227,SK002,8.7,Advanced,2024-12-31,1,Medium
E02227,SK004,3.1,Intermediate,2026-01-03,1,Low
E02227,SK009,3.0,Intermediate,2024-11-16,0,Low
E02227,SK021,4.5,Advanced,2025-05-04,1,Medium
E02227,SK022,5.8,Advanced,2025-12-12,1,Medium
E02227,SK024,12.0,Advanced,2025-02-04,1,High
E02228,SK001,6.0,Advanced,2024-11-21,0,Medium
E02228,SK017,7.1,Advanced,2025-07-28,1,Medium
E02228,SK022,8.2,Advanced,2025-07-08,1,Medium
E02228,SK030,13.0,Advanced,2024-10-25,1,High
E02229,SK012,1.8,Beginner,2025-06-03,0,Low
E02229,SK021,1.1,Beginner,2025-09-28,0,Low
E02229,SK034,1.6,Beginner,2025-05-01,0,Medium
E02230,SK015,1.5,Beginner,2025-12-24,1,High
E02230,SK018,1.3,Beginner,2025-03-05,1,Medium
E02230,SK020,0.9,Beginner,2025-11-24,1,Low
E02230,SK038,0.7,Beginner,2025-01-14,1,Medium
E02231,SK021,1.9,Beginner,2026-01-16,0,Low
E02231,SK022,3.7,Intermediate,2026-01-26,0,Low
E02231,SK025,9.7,Advanced,2025-01-26,0,High
E02231,SK026,5.3,Advanced,2024-12-18,0,Medium
E02231,SK036,7.0,Advanced,2025-07-28,0,Medium
E02232,SK006,3.1,Intermediate,2025-05-02,0,Medium
E02232,SK008,1.1,Beginner,2024-12-03,0,Low
E02232,SK014,1.1,Beginner,2026-02-22,0,Low
E02232,SK017,6.0,Advanced,2026-02-28,0,High
E02232,SK019,1.2,Beginner,2025-06-18,0,Low
E02232,SK022,6.0,Advanced,2025-09-08,0,High
E02232,SK024,4.7,Advanced,2026-01-14,0,Medium
E02233,SK007,0.5,Beginner,2025-02-09,0,Low
E02233,SK011,0.5,Beginner,2025-01-28,0,Medium
E02233,SK015,0.5,Beginner,2025-08-28,0,High
E02233,SK029,0.5,Beginner,2025-01-24,1,High
E02234,SK006,1.2,Beginner,2025-07-14,1,Low
E02234,SK012,3.8,Intermediate,2024-10-09,0,Medium
E02234,SK014,2.4,Intermediate,2025-11-20,1,Medium
E02234,SK020,4.1,Advanced,2025-04-12,0,Medium
E02234,SK021,4.7,Advanced,2024-10-26,0,High
E02234,SK036,3.2,Intermediate,2025-04-19,0,Medium
E02235,SK003,4.8,Advanced,2025-03-19,0,Medium
E02235,SK011,7.3,Advanced,2024-12-31,0,Medium
E02235,SK024,10.0,Advanced,2025-05-18,1,High
E02235,SK027,8.7,Advanced,2025-10-27,1,High
E02236,SK001,0.5,Beginner,2025-02-20,1,Medium
E02236,SK028,0.5,Beginner,2026-02-16,1,High
E02237,SK002,2.3,Intermediate,2024-12-09,0,High
E02237,SK022,2.3,Intermediate,2025-04-29,0,Medium
E02238,SK011,0.5,Beginner,2024-10-27,1,High
E02238,SK023,0.5,Beginner,2026-03-17,1,Medium
E02238,SK027,0.5,Beginner,2025-06-03,0,High
E02239,SK001,1.3,Beginner,2026-02-06,0,Medium
E02239,SK004,2.0,Intermediate,2026-01-05,1,High
E02239,SK018,1.5,Beginner,2025-01-11,1,Medium
E02239,SK023,1.2,Beginner,2026-03-15,0,Medium
E02239,SK033,0.5,Beginner,2025-10-18,0,Low
E02240,SK001,11.0,Advanced,2025-04-20,0,High
E02240,SK010,7.7,Advanced,2025-04-04,1,Medium
E02240,SK011,10.0,Advanced,2025-07-29,0,High
E02240,SK015,8.7,Advanced,2025-03-01,1,Medium
E02240,SK022,2.9,Intermediate,2025-10-24,1,Low
E02240,SK026,2.9,Intermediate,2025-06-30,0,Low
E02241,SK015,7.3,Advanced,2025-02-20,1,Medium
E02241,SK017,7.3,Advanced,2026-01-25,1,Medium
E02241,SK020,3.7,Intermediate,2025-12-05,0,Medium
E02241,SK025,7.3,Advanced,2025-12-20,1,High
E02242,SK015,1.4,Beginner,2026-01-05,1,Low
E02242,SK023,4.8,Advanced,2026-01-27,1,High
E02242,SK024,5.0,Advanced,2025-03-22,1,High
E02242,SK025,2.7,Intermediate,2025-10-26,1,Medium
E02243,SK001,3.0,Intermediate,2025-02-23,0,Low
E02243,SK003,4.3,Advanced,2025-02-07,0,Medium
E02243,SK014,3.0,Intermediate,2025-03-10,0,Medium
E02243,SK018,6.0,Advanced,2024-11-05,0,High
E02243,SK020,4.8,Advanced,2025-12-15,0,Medium
E02243,SK022,4.0,Advanced,2024-10-15,0,Medium
E02244,SK011,3.0,Intermediate,2025-10-04,1,High
E02244,SK013,1.1,Beginner,2025-09-17,0,Low
E02244,SK019,1.6,Beginner,2025-02-08,1,Medium
E02244,SK024,2.2,Intermediate,2025-08-24,1,Medium
E02245,SK002,0.6,Beginner,2025-12-31,1,Medium
E02245,SK004,0.9,Beginner,2024-10-11,1,High
E02245,SK008,0.5,Beginner,2025-05-07,1,Low
E02246,SK010,1.7,Beginner,2025-05-05,0,Low
E02246,SK011,1.5,Beginner,2025-01-22,0,Low
E02246,SK015,2.5,Intermediate,2025-02-20,0,Medium
E02246,SK023,2.7,Intermediate,2025-01-24,0,Medium
E02246,SK030,3.6,Intermediate,2026-01-28,0,Medium
E02246,SK033,1.6,Beginner,2025-03-17,0,Low
E02247,SK013,5.7,Advanced,2025-12-14,0,High
E02247,SK022,5.8,Advanced,2025-03-05,0,High
E02247,SK023,3.8,Intermediate,2025-03-12,0,Medium
E02247,SK024,3.8,Intermediate,2025-05-30,0,Medium
E02247,SK025,1.0,Beginner,2026-01-15,0,Low
E02247,SK028,3.2,Intermediate,2026-03-02,0,Medium
E02247,SK037,3.4,Intermediate,2025-08-28,0,Medium
E02248,SK001,2.8,Intermediate,2025-06-24,1,Low
E02248,SK008,7.8,Advanced,2025-06-09,1,High
E02248,SK034,3.4,Intermediate,2024-10-31,1,Low
E02248,SK036,1.8,Beginner,2026-01-10,1,Low
E02249,SK018,9.4,Advanced,2025-01-31,0,High
E02249,SK035,7.8,Advanced,2026-03-05,1,Medium
E02250,SK018,6.6,Advanced,2026-03-11,1,Medium
E02250,SK019,4.9,Advanced,2026-01-31,1,Low
E02250,SK023,4.1,Advanced,2025-05-05,1,Low
E02250,SK025,11.0,Advanced,2025-10-16,1,High
E02250,SK026,4.4,Advanced,2025-07-22,0,Low
E02251,SK007,6.0,Advanced,2025-08-31,0,Medium
E02251,SK020,7.6,Advanced,2025-03-27,0,Medium
E02251,SK037,5.0,Advanced,2026-01-25,0,Low
E02252,SK006,0.5,Beginner,2025-09-02,0,Low
E02252,SK018,0.5,Beginner,2024-12-09,0,Low
E02252,SK024,0.8,Beginner,2024-11-12,0,Medium
E02252,SK026,1.5,Beginner,2025-11-16,0,Medium
E02253,SK008,2.6,Intermediate,2025-12-20,0,Low
E02253,SK014,3.8,Intermediate,2024-12-07,0,Medium
E02253,SK019,3.6,Intermediate,2025-06-23,0,Medium
E02253,SK022,4.7,Advanced,2025-01-26,0,Low
E02253,SK024,8.0,Advanced,2025-05-09,0,High
E02253,SK025,4.9,Advanced,2026-02-12,0,Medium
E02254,SK013,0.5,Beginner,2025-08-01,1,Medium
E02254,SK017,0.5,Beginner,2025-02-24,0,Medium
E02254,SK027,0.5,Beginner,2024-10-16,1,High
E02254,SK032,0.5,Beginner,2025-10-07,0,Medium
E02254,SK035,0.5,Beginner,2024-10-19,1,Medium
E02255,SK002,1.5,Beginner,2024-11-04,0,Medium
E02255,SK014,0.9,Beginner,2025-08-05,0,Low
E02255,SK017,2.0,Intermediate,2025-12-23,1,High
E02255,SK030,1.5,Beginner,2025-08-18,1,High
E02256,SK002,1.2,Beginner,2026-01-27,0,Low
E02256,SK024,3.0,Intermediate,2026-02-15,0,High
E02256,SK036,1.8,Beginner,2025-11-19,1,Medium
E02257,SK015,0.5,Beginner,2025-11-23,0,Low
E02257,SK019,0.9,Beginner,2024-12-11,0,Medium
E02257,SK024,1.8,Beginner,2025-03-11,0,High
E02258,SK019,0.7,Beginner,2025-11-20,1,Medium
E02258,SK022,0.5,Beginner,2025-05-29,0,Low
E02258,SK023,0.7,Beginner,2024-12-06,1,Medium
E02258,SK024,0.9,Beginner,2026-02-23,1,High
E02259,SK011,1.5,Beginner,2025-10-18,0,Low
E02259,SK026,0.8,Beginner,2025-12-23,1,Low
E02260,SK004,4.4,Advanced,2025-12-20,0,Medium
E02260,SK009,4.7,Advanced,2025-10-25,0,Medium
E02260,SK011,9.0,Advanced,2025-11-17,1,High
E02260,SK014,4.1,Advanced,2025-06-18,0,Low
E02260,SK017,6.0,Advanced,2024-10-11,0,Medium
E02260,SK027,1.7,Beginner,2025-07-08,0,Low
E02260,SK028,6.3,Advanced,2026-03-20,1,Medium
E02261,SK001,3.4,Intermediate,2025-01-13,0,Medium
E02261,SK004,4.9,Advanced,2024-11-30,1,High
E02261,SK024,3.2,Intermediate,2025-05-07,0,Medium
E02261,SK028,4.3,Advanced,2025-01-23,0,Medium
E02261,SK032,2.9,Intermediate,2025-01-27,1,Medium
E02262,SK001,11.1,Advanced,2025-05-10,1,High
E02262,SK006,3.8,Intermediate,2025-09-15,0,Low
E02262,SK007,6.8,Advanced,2026-01-05,0,Medium
E02262,SK011,12.0,Advanced,2025-04-29,0,High
E02262,SK036,4.5,Advanced,2025-07-07,0,Low
E02263,SK015,4.3,Advanced,2025-03-09,0,Medium
E02263,SK021,4.9,Advanced,2026-01-27,1,Medium
E02263,SK022,4.4,Advanced,2025-05-02,1,Low
E02263,SK023,2.6,Intermediate,2025-09-30,0,Low
E02263,SK024,3.5,Intermediate,2025-03-11,1,Medium
E02263,SK026,4.0,Advanced,2026-02-12,1,Medium
E02263,SK028,3.6,Intermediate,2025-06-29,1,Low
E02263,SK035,3.7,Intermediate,2026-01-14,0,Medium
E02263,SK036,7.2,Advanced,2024-11-21,0,High
E02264,SK004,5.0,Advanced,2025-12-16,1,High
E02264,SK006,2.3,Intermediate,2025-04-01,1,Medium
E02264,SK025,3.4,Intermediate,2026-01-20,1,Medium
E02264,SK033,2.1,Intermediate,2025-09-17,0,Medium
E02264,SK036,2.7,Intermediate,2025-10-06,0,Medium
E02265,SK011,0.5,Beginner,2026-01-06,0,Medium
E02265,SK024,0.5,Beginner,2026-02-19,0,Medium
E02265,SK025,0.5,Beginner,2024-11-20,1,High
E02266,SK020,6.3,Advanced,2025-07-16,1,Low
E02266,SK023,10.4,Advanced,2025-05-18,1,Medium
E02266,SK024,13.0,Advanced,2025-06-19,1,High
E02266,SK025,2.9,Intermediate,2024-11-03,1,Low
E02266,SK026,2.8,Intermediate,2025-07-29,0,Low
E02266,SK031,6.3,Advanced,2025-04-07,0,Low
E02267,SK002,1.1,Beginner,2026-01-22,1,Low
E02267,SK011,5.0,Advanced,2024-12-14,1,High
E02267,SK024,2.5,Intermediate,2026-01-22,1,Medium
E02267,SK034,2.6,Intermediate,2026-02-25,0,Medium
E02267,SK036,5.0,Advanced,2025-12-25,1,High
E02267,SK038,3.8,Intermediate,2024-12-06,1,Medium
E02268,SK018,0.5,Beginner,2025-09-24,1,Medium
E02268,SK034,0.8,Beginner,2025-06-06,1,Medium
E02268,SK035,0.7,Beginner,2025-05-11,0,Medium
E02269,SK004,2.9,Intermediate,2025-03-14,1,Low
E02269,SK011,6.0,Advanced,2025-12-03,1,High
E02269,SK023,4.6,Advanced,2025-01-16,0,Medium
E02270,SK011,3.8,Intermediate,2025-06-12,0,Low
E02270,SK013,3.8,Intermediate,2026-03-17,1,Low
E02270,SK015,10.0,Advanced,2025-06-18,0,High
E02270,SK016,3.6,Intermediate,2025-06-26,0,Medium
E02270,SK017,2.7,Intermediate,2025-06-04,1,Low
E02270,SK020,4.0,Advanced,2025-04-15,0,Low
E02270,SK021,8.1,Advanced,2026-02-06,1,High
E02270,SK029,8.0,Advanced,2024-12-15,1,Medium
E02271,SK002,0.5,Beginner,2025-09-12,0,Medium
E02271,SK017,0.5,Beginner,2024-12-04,0,Medium
E02271,SK023,0.5,Beginner,2026-02-27,0,High
E02272,SK024,8.3,Advanced,2026-01-02,0,High
E02272,SK026,3.9,Intermediate,2024-12-02,1,Medium
E02272,SK030,1.0,Beginner,2025-04-30,1,Low
E02272,SK032,0.9,Beginner,2025-12-05,0,Low
E02272,SK035,4.8,Advanced,2025-07-11,1,Medium
E02273,SK001,2.8,Intermediate,2024-11-16,1,High
E02273,SK017,3.0,Intermediate,2025-08-13,1,High
E02273,SK028,2.5,Intermediate,2025-04-26,0,Medium
E02274,SK009,3.0,Intermediate,2025-09-20,1,High
E02274,SK021,1.7,Beginner,2024-11-22,1,Medium
E02274,SK028,2.4,Intermediate,2024-11-04,1,High
E02274,SK029,1.4,Beginner,2025-07-20,1,Medium
E02275,SK010,3.2,Intermediate,2025-07-30,0,Low
E02275,SK011,2.3,Intermediate,2025-12-05,1,Low
E02275,SK021,3.2,Intermediate,2025-12-18,1,Medium
E02275,SK022,5.8,Advanced,2024-11-14,1,Medium
E02275,SK023,5.1,Advanced,2025-12-14,0,High
E02275,SK028,1.1,Beginner,2025-05-27,1,Low
E02275,SK035,2.7,Intermediate,2025-12-23,1,Medium
E02276,SK008,0.5,Beginner,2026-01-03,1,High
E02276,SK021,0.5,Beginner,2025-11-20,1,High
E02276,SK022,0.5,Beginner,2025-09-26,1,Medium
E02276,SK026,0.5,Beginner,2026-03-15,1,Low
E02276,SK036,0.5,Beginner,2024-12-20,1,Low
E02277,SK006,3.1,Intermediate,2025-02-11,0,Low
E02277,SK013,10.1,Advanced,2025-03-09,1,High
E02277,SK022,5.1,Advanced,2025-02-15,0,Low
E02277,SK024,4.0,Advanced,2025-08-26,0,Low
E02278,SK006,6.1,Advanced,2025-02-28,0,Medium
E02278,SK010,2.0,Intermediate,2026-01-24,1,Low
E02278,SK014,2.8,Intermediate,2026-01-07,1,Low
E02278,SK015,4.4,Advanced,2025-10-23,0,Low
E02278,SK016,7.3,Advanced,2026-01-05,1,High
E02278,SK027,1.1,Beginner,2026-01-23,1,Low
E02278,SK028,9.0,Advanced,2024-11-22,1,High
E02279,SK009,3.7,Intermediate,2026-02-14,0,Low
E02279,SK019,1.3,Beginner,2025-08-16,1,Low
E02279,SK025,5.4,Advanced,2024-12-17,1,Medium
E02279,SK027,5.4,Advanced,2024-12-02,1,Medium
E02280,SK011,2.0,Intermediate,2025-09-03,0,High
E02280,SK012,1.5,Beginner,2025-06-03,0,High
E02280,SK022,0.5,Beginner,2025-07-30,0,Low
E02280,SK037,0.5,Beginner,2025-01-25,0,Low
E02281,SK018,1.8,Beginner,2025-04-09,0,Medium
E02281,SK021,1.6,Beginner,2025-07-25,0,Medium
E02281,SK022,2.4,Intermediate,2025-07-10,0,Medium
E02281,SK027,3.0,Intermediate,2025-11-16,0,High
E02282,SK006,1.4,Beginner,2025-08-17,0,Low
E02282,SK016,2.1,Intermediate,2025-02-18,1,Medium
E02282,SK018,0.8,Beginner,2025-01-04,1,Low
E02282,SK020,2.8,Intermediate,2025-07-10,1,High
E02283,SK002,0.5,Beginner,2025-03-31,1,Medium
E02283,SK011,0.5,Beginner,2025-06-17,0,High
E02283,SK018,0.5,Beginner,2025-09-20,1,Medium
E02283,SK025,0.5,Beginner,2026-03-16,1,Medium
E02283,SK028,0.5,Beginner,2024-10-30,1,Medium
E02284,SK001,3.0,Intermediate,2025-08-19,0,High
E02284,SK012,0.8,Beginner,2026-02-10,1,Low
E02285,SK011,1.1,Beginner,2024-10-24,0,Low
E02285,SK013,1.3,Beginner,2025-11-09,0,Low
E02285,SK017,4.1,Advanced,2026-02-16,0,Medium
E02286,SK023,0.5,Beginner,2024-10-24,0,High
E02286,SK026,0.5,Beginner,2026-01-26,0,High
E02287,SK002,4.8,Advanced,2025-12-02,1,High
E02287,SK004,2.6,Intermediate,2025-01-07,0,Medium
E02287,SK007,4.2,Advanced,2025-11-23,0,Medium
E02287,SK008,4.4,Advanced,2024-11-25,0,High
E02287,SK018,1.4,Beginner,2024-11-24,1,Low
E02287,SK024,4.2,Advanced,2025-05-25,0,Medium
E02287,SK028,2.6,Intermediate,2025-10-26,1,Low
E02288,SK003,5.3,Advanced,2025-03-08,1,Medium
E02288,SK015,5.9,Advanced,2025-04-23,0,Low
E02288,SK017,1.9,Beginner,2025-09-25,1,Low
E02288,SK018,8.7,Advanced,2026-01-06,1,High
E02288,SK020,1.7,Beginner,2025-05-16,1,Low
E02288,SK022,4.9,Advanced,2026-03-21,1,Low
E02288,SK024,11.2,Advanced,2025-12-16,1,High
E02289,SK019,2.4,Intermediate,2025-04-03,1,High
E02289,SK020,3.0,Intermediate,2025-07-06,1,High
